ProductKey,Unitprice,ProductAlternateKey,ProductSubcategoryKey,ProductName,StandardCost,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,ListPrice,Size,SizeRange,Weight,DaysToManufacture,ProductLine,DealerPrice,Class,Style,ModelName,Description,StartDate,EndDate,Status,ProductSubcategoryName,ProductCategoryKey,ProductCategoryName
433,0,FR-R72Y-44,14,"ML Road Frame-W - Yellow, 44",300.1188,TRUE,Yellow,500,375,540.7545,44,42-46 CM,2,1,R ,324.4527,M ,W ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",01-07-2012,27-12-2008,End,Road Frames,2,Components
434,0,FR-R72Y-44,14,"ML Road Frame-W - Yellow, 44",360.9428,TRUE,Yellow,500,375,594.83,44,42-46 CM,2,1,R ,356.898,M ,W ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",01-07-2013,17-01-2025,Current,Road Frames,2,Components
435,0,FR-R72Y-48,14,"ML Road Frame-W - Yellow, 48",300.1188,TRUE,Yellow,500,375,540.7545,48,48-52 CM,2,1,R ,324.4527,M ,W ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",01-07-2012,27-12-2008,End,Road Frames,2,Components
436,0,FR-R72Y-48,14,"ML Road Frame-W - Yellow, 48",360.9428,TRUE,Yellow,500,375,594.83,48,48-52 CM,2,1,R ,356.898,M ,W ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",01-07-2013,17-01-2025,Current,Road Frames,2,Components
437,0,FR-R92B-62,14,"HL Road Frame - Black, 62",722.2568,TRUE,Black,500,375,1301.3636,62,60-62 CM,2,1,R ,780.8182,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,01-07-2012,27-12-2008,End,Road Frames,2,Components
438,0,FR-R92B-62,14,"HL Road Frame - Black, 62",868.6342,TRUE,Black,500,375,1431.5,62,60-62 CM,2,1,R ,858.9,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,01-07-2013,17-01-2025,Current,Road Frames,2,Components
439,0,FR-R92B-44,14,"HL Road Frame - Black, 44",722.2568,TRUE,Black,500,375,1301.3636,44,42-46 CM,2,1,R ,780.8182,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,01-07-2012,27-12-2008,End,Road Frames,2,Components
440,0,FR-R92B-44,14,"HL Road Frame - Black, 44",868.6342,TRUE,Black,500,375,1431.5,44,42-46 CM,2,1,R ,858.9,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,01-07-2013,17-01-2025,Current,Road Frames,2,Components
441,0,FR-R92B-48,14,"HL Road Frame - Black, 48",722.2568,TRUE,Black,500,375,1301.3636,48,48-52 CM,2,1,R ,780.8182,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,01-07-2012,27-12-2008,End,Road Frames,2,Components
442,0,FR-R92B-48,14,"HL Road Frame - Black, 48",868.6342,TRUE,Black,500,375,1431.5,48,48-52 CM,2,1,R ,858.9,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,01-07-2013,17-01-2025,Current,Road Frames,2,Components
443,0,FR-R92B-52,14,"HL Road Frame - Black, 52",722.2568,TRUE,Black,500,375,1301.3636,52,48-52 CM,2,1,R ,780.8182,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,01-07-2012,27-12-2008,End,Road Frames,2,Components
444,0,FR-R92B-52,14,"HL Road Frame - Black, 52",868.6342,TRUE,Black,500,375,1431.5,52,48-52 CM,2,1,R ,858.9,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,01-07-2013,17-01-2025,Current,Road Frames,2,Components
445,0,SH-M897-S,22,"Men's Sports Shorts, S",24.7459,TRUE,Black,4,3,59.99,S,S,0,0,S ,35.994,NA,M ,Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,01-07-2012,27-12-2008,End,Shorts,3,Clothing
446,0,PA-T100,35,"Touring-Panniers, Large",51.5625,TRUE,Grey,4,3,125,NA,NA,0,0,T ,75,NA,NA,Touring-Panniers,"Durable, water-proof nylon construction with easy access. Large enough for weekend trips.",01-07-2012,27-12-2008,End,Panniers,4,Accessories
447,0,LO-C100,34,Cable Lock,10.3125,TRUE,NA,4,3,25,NA,NA,0,0,S ,15,NA,NA,Cable Lock,"Wraps to fit front and rear tires, carrier and 2 keys included.",01-07-2012,27-12-2008,End,Locks,4,Accessories
448,0,PU-0452,36,Minipump,8.2459,TRUE,NA,4,3,19.99,NA,NA,0,0,S ,11.994,NA,NA,Minipump,Designed for convenience. Fits in your pocket. Aluminum barrel. 160psi rated.,01-07-2012,27-12-2008,End,Pumps,4,Accessories
449,0,PU-M044,36,Mountain Pump,10.3084,TRUE,NA,4,3,24.99,NA,NA,0,0,M ,14.994,NA,NA,Mountain Pump,Simple and light-weight. Emergency patches stored in handle.,01-07-2012,27-12-2008,End,Pumps,4,Accessories
450,0,LT-T990,33,Taillights - Battery-Powered,5.7709,TRUE,NA,4,3,13.99,NA,NA,0,0,R ,8.394,NA,NA,Taillight,Affordable light for safe night riding - uses 3 AAA batteries,01-07-2012,27-12-2008,End,Lights,4,Accessories
451,0,LT-H902,33,Headlights - Dual-Beam,14.4334,TRUE,NA,4,3,34.99,NA,NA,0,0,R ,20.994,NA,NA,Headlights - Dual-Beam,Rechargeable dual-beam headlight.,01-07-2012,27-12-2008,End,Lights,4,Accessories
452,0,LT-H903,33,Headlights - Weatherproof,18.5584,TRUE,NA,4,3,44.99,NA,NA,0,0,R ,26.994,NA,NA,Headlights - Weatherproof,Rugged weatherproof headlight.,01-07-2012,27-12-2008,End,Lights,4,Accessories
453,0,SH-M897-M,22,"Men's Sports Shorts, M",24.7459,TRUE,Black,4,3,59.99,M,M,0,0,S ,35.994,NA,M ,Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,01-07-2012,27-12-2008,End,Shorts,3,Clothing
454,0,SH-M897-L,22,"Men's Sports Shorts, L",24.7459,TRUE,Black,4,3,59.99,L,L,0,0,S ,35.994,NA,M ,Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,01-07-2012,27-12-2008,End,Shorts,3,Clothing
455,0,SH-M897-X,22,"Men's Sports Shorts, XL",24.7459,TRUE,Black,4,3,59.99,XL,XL,0,0,S ,35.994,NA,M ,Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,01-07-2012,27-12-2008,End,Shorts,3,Clothing
456,0,TG-W091-S,24,"Women's Tights, S",30.9334,TRUE,Black,4,3,74.99,S,S,0,0,S ,44.994,NA,W ,Women's Tights,Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.,01-07-2012,27-12-2008,End,Tights,3,Clothing
457,0,TG-W091-M,24,"Women's Tights, M",30.9334,TRUE,Black,4,3,74.99,M,M,0,0,S ,44.994,NA,W ,Women's Tights,Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.,01-07-2012,27-12-2008,End,Tights,3,Clothing
458,0,TG-W091-L,24,"Women's Tights, L",30.9334,TRUE,Black,4,3,74.99,L,L,0,0,S ,44.994,NA,W ,Women's Tights,Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.,01-07-2012,27-12-2008,End,Tights,3,Clothing
459,0,SB-M891-S,18,"Men's Bib-Shorts, S",37.1209,TRUE,Multi,4,3,89.99,S,S,0,0,S ,53.994,NA,M ,Men's Bib-Shorts,"Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",01-07-2012,27-12-2008,End,Bib-Shorts,3,Clothing
460,0,SB-M891-M,18,"Men's Bib-Shorts, M",37.1209,TRUE,Multi,4,3,89.99,M,M,0,0,S ,53.994,NA,M ,Men's Bib-Shorts,"Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",01-07-2012,27-12-2008,End,Bib-Shorts,3,Clothing
461,0,SB-M891-L,18,"Men's Bib-Shorts, L",37.1209,TRUE,Multi,4,3,89.99,L,L,0,0,S ,53.994,NA,M ,Men's Bib-Shorts,"Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",01-07-2012,27-12-2008,End,Bib-Shorts,3,Clothing
462,0,GL-H102-S,20,"Half-Finger Gloves, S",9.7136,TRUE,Black,4,3,23.5481,S,S,0,0,S ,14.1289,NA,U ,Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",01-07-2012,27-12-2008,End,Gloves,3,Clothing
463,24.49,GL-H102-S,20,"Half-Finger Gloves, S",9.1593,TRUE,Black,4,3,24.49,S,S,0,0,S ,14.694,NA,U ,Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",01-07-2013,17-01-2025,Current,Gloves,3,Clothing
464,0,GL-H102-M,20,"Half-Finger Gloves, M",9.7136,TRUE,Black,4,3,23.5481,M,M,0,0,S ,14.1289,NA,U ,Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",01-07-2012,27-12-2008,End,Gloves,3,Clothing
465,24.49,GL-H102-M,20,"Half-Finger Gloves, M",9.1593,TRUE,Black,4,3,24.49,M,M,0,0,S ,14.694,NA,U ,Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",01-07-2013,17-01-2025,Current,Gloves,3,Clothing
466,0,GL-H102-L,20,"Half-Finger Gloves, L",9.7136,TRUE,Black,4,3,23.5481,L,L,0,0,S ,14.1289,NA,U ,Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",01-07-2012,27-12-2008,End,Gloves,3,Clothing
467,24.49,GL-H102-L,20,"Half-Finger Gloves, L",9.1593,TRUE,Black,4,3,24.49,L,L,0,0,S ,14.694,NA,U ,Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",01-07-2013,17-01-2025,Current,Gloves,3,Clothing
468,0,GL-F110-S,20,"Full-Finger Gloves, S",15.6709,TRUE,Black,4,3,37.99,S,S,0,0,M ,22.794,NA,U ,Full-Finger Gloves,"Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",01-07-2012,27-12-2008,End,Gloves,3,Clothing
469,0,GL-F110-M,20,"Full-Finger Gloves, M",15.6709,TRUE,Black,4,3,37.99,M,M,0,0,M ,22.794,NA,U ,Full-Finger Gloves,"Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",01-07-2012,27-12-2008,End,Gloves,3,Clothing
470,0,GL-F110-L,20,"Full-Finger Gloves, L",15.6709,TRUE,Black,4,3,37.99,L,L,0,0,M ,22.794,NA,U ,Full-Finger Gloves,"Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",01-07-2012,27-12-2008,End,Gloves,3,Clothing
471,63.5,VE-C304-S,25,"Classic Vest, S",23.749,TRUE,Blue,4,3,63.5,S,S,0,0,S ,38.1,NA,U ,Classic Vest,"Light-weight, wind-resistant, packs to fit into a pocket.",01-07-2013,17-01-2025,Current,Vests,3,Clothing
472,63.5,VE-C304-M,25,"Classic Vest, M",23.749,TRUE,Blue,4,3,63.5,M,M,0,0,S ,38.1,NA,U ,Classic Vest,"Light-weight, wind-resistant, packs to fit into a pocket.",01-07-2013,17-01-2025,Current,Vests,3,Clothing
473,63.5,VE-C304-L,25,"Classic Vest, L",23.749,TRUE,Blue,4,3,63.5,L,L,0,0,S ,38.1,NA,U ,Classic Vest,"Light-weight, wind-resistant, packs to fit into a pocket.",01-07-2013,17-01-2025,Current,Vests,3,Clothing
474,69.99,SH-W890-S,22,"Women's Mountain Shorts, S",26.1763,TRUE,Black,4,3,69.99,S,S,0,0,M ,41.994,NA,W ,Women's Mountain Shorts,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",01-07-2013,17-01-2025,Current,Shorts,3,Clothing
475,69.99,SH-W890-M,22,"Women's Mountain Shorts, M",26.1763,TRUE,Black,4,3,69.99,M,M,0,0,M ,41.994,NA,W ,Women's Mountain Shorts,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",01-07-2013,17-01-2025,Current,Shorts,3,Clothing
476,69.99,SH-W890-L,22,"Women's Mountain Shorts, L",26.1763,TRUE,Black,4,3,69.99,L,L,0,0,M ,41.994,NA,W ,Women's Mountain Shorts,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",01-07-2013,17-01-2025,Current,Shorts,3,Clothing
477,4.99,WB-H098,28,Water Bottle - 30 oz.,1.8663,TRUE,NA,4,3,4.99,NA,NA,0,0,S ,2.994,NA,NA,Water Bottle,AWC logo water bottle - holds 30 oz; leak-proof.,01-07-2013,17-01-2025,Current,Bottles and Cages,4,Accessories
478,9.99,BC-M005,28,Mountain Bottle Cage,3.7363,TRUE,NA,4,3,9.99,NA,NA,0,0,M ,5.994,NA,NA,Mountain Bottle Cage,Tough aluminum cage holds bottle securly on tough terrain.,01-07-2013,17-01-2025,Current,Bottles and Cages,4,Accessories
479,8.99,BC-R205,28,Road Bottle Cage,3.3623,TRUE,NA,4,3,8.99,NA,NA,0,0,R ,5.394,NA,NA,Road Bottle Cage,Aluminum cage is lighter than our mountain version; perfect for long distance trips.,01-07-2013,17-01-2025,Current,Bottles and Cages,4,Accessories
480,2.29,PK-7098,37,Patch Kit/8 Patches,0.8565,TRUE,NA,4,3,2.29,NA,NA,0,0,S ,1.374,NA,NA,Patch kit,"Includes 8 different size patches, glue and sandpaper.",01-07-2013,17-01-2025,Current,Tires and Tubes,4,Accessories
481,8.99,SO-R809-M,23,"Racing Socks, M",3.3623,TRUE,White,4,3,8.99,M,M,0,0,R ,5.394,NA,U ,Racing Socks,"Thin, lightweight and durable with cuffs that stay up.",01-07-2013,17-01-2025,Current,Socks,3,Clothing
482,8.99,SO-R809-L,23,"Racing Socks, L",3.3623,TRUE,White,4,3,8.99,L,L,0,0,R ,5.394,NA,U ,Racing Socks,"Thin, lightweight and durable with cuffs that stay up.",01-07-2013,17-01-2025,Current,Socks,3,Clothing
483,120,RA-H123,26,Hitch Rack - 4-Bike,44.88,TRUE,NA,4,3,120,NA,NA,0,0,S ,72,NA,NA,Hitch Rack - 4-Bike,"Carries 4 bikes securely; steel construction, fits 2"" receiver hitch.",01-07-2013,17-01-2025,Current,Bike Racks,4,Accessories
484,7.95,CL-9009,29,Bike Wash - Dissolver,2.9733,TRUE,NA,4,3,7.95,NA,NA,0,0,S ,4.77,NA,NA,Bike Wash,"Washes off the toughest road grime; dissolves grease, environmentally safe. 1-liter bottle.",01-07-2013,17-01-2025,Current,Cleaners,4,Accessories
485,21.98,FE-6654,30,Fender Set - Mountain,8.2205,TRUE,NA,4,3,21.98,NA,NA,0,0,M ,13.188,NA,NA,Fender Set - Mountain,Clip-on fenders fit most mountain bikes.,01-07-2013,17-01-2025,Current,Fenders,4,Accessories
486,159,ST-1401,27,All-Purpose Bike Stand,59.466,TRUE,NA,4,3,159,NA,NA,0,0,M ,95.4,NA,NA,All-Purpose Bike Stand,Perfect all-purpose bike stand for working on your bike at home. Quick-adjusting clamps and steel construction.,01-07-2013,17-01-2025,Current,Bike Stands,4,Accessories
487,54.99,HY-1023-70,32,Hydration Pack - 70 oz.,20.5663,TRUE,Silver,4,3,54.99,70,70,0,0,S ,32.994,NA,NA,Hydration Pack,"Versatile 70 oz hydration pack offers extra storage, easy-fill access, and a waist belt.",01-07-2013,17-01-2025,Current,Hydration Packs,4,Accessories
488,53.99,SJ-0194-S,21,"Short-Sleeve Classic Jersey, S",41.5723,TRUE,Yellow,4,3,53.99,S,S,0,0,S ,32.394,NA,U ,Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",01-07-2013,17-01-2025,Current,Jerseys,3,Clothing
489,53.99,SJ-0194-M,21,"Short-Sleeve Classic Jersey, M",41.5723,TRUE,Yellow,4,3,53.99,M,M,0,0,S ,32.394,NA,U ,Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",01-07-2013,17-01-2025,Current,Jerseys,3,Clothing
490,53.99,SJ-0194-L,21,"Short-Sleeve Classic Jersey, L",41.5723,TRUE,Yellow,4,3,53.99,L,L,0,0,S ,32.394,NA,U ,Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",01-07-2013,17-01-2025,Current,Jerseys,3,Clothing
491,53.99,SJ-0194-X,21,"Short-Sleeve Classic Jersey, XL",41.5723,TRUE,Yellow,4,3,53.99,XL,XL,0,0,S ,32.394,NA,U ,Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",01-07-2013,17-01-2025,Current,Jerseys,3,Clothing
492,0,FR-T98Y-60,16,"HL Touring Frame - Yellow, 60",601.7437,TRUE,Yellow,500,375,1003.91,60,60-62 CM,3,1,T ,602.346,H ,U ,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,01-07-2013,17-01-2025,Current,Touring Frames,2,Components
493,0,FR-T67Y-62,16,"LL Touring Frame - Yellow, 62",199.8519,TRUE,Yellow,500,375,333.42,62,60-62 CM,3,1,T ,200.052,L ,U ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,01-07-2013,17-01-2025,Current,Touring Frames,2,Components
494,0,FR-T98Y-46,16,"HL Touring Frame - Yellow, 46",601.7437,TRUE,Yellow,500,375,1003.91,46,42-46 CM,3,1,T ,602.346,H ,U ,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,01-07-2013,17-01-2025,Current,Touring Frames,2,Components
495,0,FR-T98Y-50,16,"HL Touring Frame - Yellow, 50",601.7437,TRUE,Yellow,500,375,1003.91,50,48-52 CM,3,1,T ,602.346,H ,U ,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,01-07-2013,17-01-2025,Current,Touring Frames,2,Components
496,0,FR-T98Y-54,16,"HL Touring Frame - Yellow, 54",601.7437,TRUE,Yellow,500,375,1003.91,54,54-58 CM,3,1,T ,602.346,H ,U ,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,01-07-2013,17-01-2025,Current,Touring Frames,2,Components
497,0,FR-T98U-46,16,"HL Touring Frame - Blue, 46",601.7437,TRUE,Blue,500,375,1003.91,46,42-46 CM,3,1,T ,602.346,H ,U ,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,01-07-2013,17-01-2025,Current,Touring Frames,2,Components
498,0,FR-T98U-50,16,"HL Touring Frame - Blue, 50",601.7437,TRUE,Blue,500,375,1003.91,50,48-52 CM,3,1,T ,602.346,H ,U ,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,01-07-2013,17-01-2025,Current,Touring Frames,2,Components
499,0,FR-T98U-54,16,"HL Touring Frame - Blue, 54",601.7437,TRUE,Blue,500,375,1003.91,54,54-58 CM,3,1,T ,602.346,H ,U ,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,01-07-2013,17-01-2025,Current,Touring Frames,2,Components
500,0,FR-T98U-60,16,"HL Touring Frame - Blue, 60",601.7437,TRUE,Blue,500,375,1003.91,60,60-62 CM,3,1,T ,602.346,H ,U ,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,01-07-2013,17-01-2025,Current,Touring Frames,2,Components
501,0,RD-2308,9,Rear Derailleur,53.9282,TRUE,Silver,500,375,121.46,NA,NA,215,1,NA,72.876,NA,NA,Rear Derailleur,Wide-link design.,01-07-2013,17-01-2025,Current,Derailleurs,2,Components
502,0,FR-T67U-50,16,"LL Touring Frame - Blue, 50",199.8519,TRUE,Blue,500,375,333.42,50,48-52 CM,3,1,T ,200.052,L ,U ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,01-07-2013,17-01-2025,Current,Touring Frames,2,Components
503,0,FR-T67U-54,16,"LL Touring Frame - Blue, 54",199.8519,TRUE,Blue,500,375,333.42,54,54-58 CM,3,1,T ,200.052,L ,U ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,01-07-2013,17-01-2025,Current,Touring Frames,2,Components
504,0,FR-T67U-58,16,"LL Touring Frame - Blue, 58",199.8519,TRUE,Blue,500,375,333.42,58,54-58 CM,3,1,T ,200.052,L ,U ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,01-07-2013,17-01-2025,Current,Touring Frames,2,Components
505,0,FR-T67U-62,16,"LL Touring Frame - Blue, 62",199.8519,TRUE,Blue,500,375,333.42,62,60-62 CM,3,1,T ,200.052,L ,U ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,01-07-2013,17-01-2025,Current,Touring Frames,2,Components
506,0,FR-T67Y-44,16,"LL Touring Frame - Yellow, 44",199.8519,TRUE,Yellow,500,375,333.42,44,42-46 CM,3,1,T ,200.052,L ,U ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,01-07-2013,17-01-2025,Current,Touring Frames,2,Components
507,0,FR-T67Y-50,16,"LL Touring Frame - Yellow, 50",199.8519,TRUE,Yellow,500,375,333.42,50,48-52 CM,3,1,T ,200.052,L ,U ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,01-07-2013,17-01-2025,Current,Touring Frames,2,Components
508,0,FR-T67Y-54,16,"LL Touring Frame - Yellow, 54",199.8519,TRUE,Yellow,500,375,333.42,54,54-58 CM,3,1,T ,200.052,L ,U ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,01-07-2013,17-01-2025,Current,Touring Frames,2,Components
509,0,FR-T67Y-58,16,"LL Touring Frame - Yellow, 58",199.8519,TRUE,Yellow,500,375,333.42,58,54-58 CM,3,1,T ,200.052,L ,U ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,01-07-2013,17-01-2025,Current,Touring Frames,2,Components
510,0,FR-T67U-44,16,"LL Touring Frame - Blue, 44",199.8519,TRUE,Blue,500,375,333.42,44,42-46 CM,3,1,T ,200.052,L ,U ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,01-07-2013,17-01-2025,Current,Touring Frames,2,Components
511,0,FR-M63S-40,12,"ML Mountain Frame-W - Silver, 40",199.3757,TRUE,Silver,500,375,364.09,40,38-40 CM,3,1,M ,218.454,M ,W ,ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,01-07-2013,17-01-2025,Current,Mountain Frames,2,Components
512,0,FR-M63S-42,12,"ML Mountain Frame-W - Silver, 42",199.3757,TRUE,Silver,500,375,364.09,42,42-46 CM,3,1,M ,218.454,M ,W ,ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,01-07-2013,17-01-2025,Current,Mountain Frames,2,Components
513,0,FR-M63S-46,12,"ML Mountain Frame-W - Silver, 46",199.3757,TRUE,Silver,500,375,364.09,46,42-46 CM,3,1,M ,218.454,M ,W ,ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,01-07-2013,17-01-2025,Current,Mountain Frames,2,Components
514,0,RB-9231,6,Rear Brakes,47.286,TRUE,Silver,500,375,106.5,NA,NA,317,1,NA,63.9,NA,NA,Rear Brakes,NA,01-07-2013,17-01-2025,Current,Brakes,2,Components
515,0,SE-M236,15,LL Mountain Seat/Saddle,12.0413,TRUE,NA,500,375,27.12,NA,NA,0,1,M ,16.272,L ,NA,LL Mountain Seat/Saddle 2,Synthetic leather. Features gel for increased comfort.,01-07-2013,17-01-2025,Current,Saddles,2,Components
516,0,SE-M798,15,ML Mountain Seat/Saddle,17.3782,TRUE,NA,500,375,39.14,NA,NA,0,1,M ,23.484,M ,NA,ML Mountain Seat/Saddle 2,Designed to absorb shock.,01-07-2013,17-01-2025,Current,Saddles,2,Components
517,0,SE-M940,15,HL Mountain Seat/Saddle,23.3722,TRUE,NA,500,375,52.64,NA,NA,0,1,M ,31.584,H ,NA,HL Mountain Seat/Saddle 2,Anatomic design for a full-day of riding in comfort. Durable leather.,01-07-2013,17-01-2025,Current,Saddles,2,Components
518,0,SE-R581,15,LL Road Seat/Saddle,12.0413,TRUE,NA,500,375,27.12,NA,NA,0,1,R ,16.272,L ,NA,LL Road Seat/Saddle 1,Lightweight foam-padded saddle.,01-07-2013,17-01-2025,Current,Saddles,2,Components
519,0,SE-R908,15,ML Road Seat/Saddle,17.3782,TRUE,NA,500,375,39.14,NA,NA,0,1,T ,23.484,M ,NA,ML Road Seat/Saddle 2,Rubber bumpers absorb bumps.,01-07-2013,17-01-2025,Current,Saddles,2,Components
520,0,SE-R995,15,HL Road Seat/Saddle,23.3722,TRUE,NA,500,375,52.64,NA,NA,0,1,R ,31.584,H ,NA,HL Road Seat/Saddle 2,Lightweight kevlar racing saddle. Leather.,01-07-2013,17-01-2025,Current,Saddles,2,Components
521,0,SE-T312,15,LL Touring Seat/Saddle,12.0413,TRUE,NA,500,375,27.12,NA,NA,0,1,T ,16.272,L ,NA,LL Touring Seat/Saddle,"Comfortable, ergonomically shaped gel saddle.",01-07-2013,17-01-2025,Current,Saddles,2,Components
522,0,SE-T762,15,ML Touring Seat/Saddle,17.3782,TRUE,NA,500,375,39.14,NA,NA,0,1,T ,23.484,M ,NA,ML Touring Seat/Saddle,New design relieves pressure for long rides.,01-07-2013,17-01-2025,Current,Saddles,2,Components
523,0,SE-T924,15,HL Touring Seat/Saddle,23.3722,TRUE,NA,500,375,52.64,NA,NA,0,1,T ,31.584,H ,NA,HL Touring Seat/Saddle,Cut-out shell for a more comfortable ride.,01-07-2013,17-01-2025,Current,Saddles,2,Components
